address,balance
0x4dbdae7228c9c1296c92530d0044501bea62f5d4,839984149147385500000
0x1985c5b2495842770538e3c0ec9c2fd61179598c,839842969975617100000
0xce5f0cd35d72d2db53f94a5077f401b424826f85,838857791764898200000
0x8c4963cedcc78fdacd9c753f1e82e4ae6d3cda39,835652403905702200000
0x215d244f55d108af55c8cb80f627c84a751b2127,834840507497629800000
0xb873e51b06b2dbeb43737430d878b8f089691d1d,834602000110984200000
0x5009982cc23baf9c7a2e92864660936cc65615a0,832046114110927000000
0x945055d049fd3d1f199009f709e277bae4e6c673,831228248452254700000
0x81a24f14d5b6091bfe9460ad489d13cb1dd0e8da,831218189517631200000
0xfb6fc83c2ee2c8c466d8c4bc57602a5875cb425d,829539509644992900000
0xd2b7e49603087759876bcae82136e67c295de6f5,829293479862604200000
0x503edeff9c083988775b2bdb205eba9d0f0c3429,829137272239261800000
0x78cc99ab4109ea197f49f03db1e8c47f8b6f8db3,828725000092843300000
0xe2b7894dd3ea0f70461d62eaace4ee6208d68302,828546777532008200000
0xeca2105b9657ec72dc918fa6ba9c05bc06916689,828050750629743600000
0xe0c7fd3ce70a9d2cce75526db3337702b6e48b93,827961614826868600000
0xba51f20425d1cdb320c9a0398c4ff1e8e9fd3538,827888171348129300000
0xf7e5c0899f860e2d333fb9776d8a24878e411ab3,827888171348129300000
0xa7dde18b082e98640ba50973e98f265cfb55ecaa,827888171348129300000
0x878f82e594843b3b7280b6dfa9d623b2b297c0bc,827458307482483600000
0x072e2dd93c8d333a52ae6130be7a4d1e88883b1b,827181456906287500000
0x51a1be13381e05bbfdd5b0b4c2de6ebc03c5c3a6,826065511808416600000
0x12b0e3c1c6ef42f9941ebac692e456058bdd23e0,825705300889735900000
0x9dbe23642e34ccbb60bcaa08d4cb268e8dcbf5e9,824003076870163600000
0x65d1451bc4d2d6e4d0c5f121d32bb3f0128f875a,822131178711309600000
0x1f8244fdefc0d910d11404eec36b7cdda9ae4234,821920798124627100000
0x56fb081f54403539d70e6016ae03eccab4f7fa2b,821916000043904900000
0x10ab8f3868df71e2992c643868cb765cca980e68,821350882196691600000
0x6b95886d5e42b7c62ce1783e5737241c24d37ee8,819960587319182300000
0xac55b0a85813f1a129d9957f76aa951b3ceacaed,819497689727551300000
0x258726c321c52c54bbada1074b54ef7e67473fed,818433009916477100000
0x985d900703f0281c8ef184002682a4f5d36813f1,817147007627104800000
0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,816601168796546300000
0xdefdbf7491a71815213abcb281604e822c24d693,816437419161128500000
0xf6658c6345069c1ce61e0bb53e5dbc45ab8f9858,815327000000000000000
0xe28e83e14f58015a87da6e243794063c2123e78b,814741057320135000000
0x8bacefccbc679abd5d7321f0e7b4bc6517fc50f0,812933408071624700000
0x8109e19e1d4cbd239e463b60dc78066d34eff724,812651654091945800000
0x0d473ff73a1301bebb2da4f1452fc9b63a614303,812219514553788100000
0xa94b76f61122d3a50809d92275afabfee694ab22,812101408071625500000
0x0075cca7edee30242e2b980cbd4df2f62aef6a09,812101408071625500000
0xc53cd247f373a620943a10318e7a98ef61f5e655,812101408071624800000
0x4b5238c6f0fbce2a7cf8d8a3627b4fc40635cc12,812101408071624700000
0x91412abcf8d65da1e8b46432731788ddbd656531,812101408071624600000
0xd65e915a1cc9cfee2c043489d96232ac326b1d0e,812101408071624600000
0x63dfdf914b60de2d3853e3c375584d300140238f,812101408071624500000
0xf531c821e44b7d02f3613e794583bbe4a9ed0d05,812101408071624300000
0x131b5bfea367d9d8328ceb24c1ddaa0a896824ef,812101408071624300000
0x7e3fe4aba643bcc2d1845a3d6799aff48b8b2a12,812101408071624200000
0xedd6da3819e8a8e4194b016e9cfe7818bd99178d,812101408071624100000
0x0eb8d117877e0670d6b9bf7e43d5f29310f42979,812101408071624000000
0x8bb48ac9f00a6c146d444c4206b64da49172b75d,812101408071624000000
0xf04cb329a166f8f1695561e0d99c79e5ef900c60,812101408071624000000
0xfa4e571a25b6fb0e066e2e9b6ade8b46342187bc,812101408071624000000
0xd60a898dc9500a48d440e5f82b9a104581bcdaf2,812101408071624000000
0x5be6666b81665aaf7b0a6ed74df1e93626f7492e,812101408071623900000
0xd6edcf5c6cfbe9499a169cce23160c6ca3f5fb19,812101408071623900000
0xa2a71fba117222b564e3c93c050f4425e3be09a0,812101408071623900000
0x63b99b655a5c82ccf8df957e0fe3707c3c827d1b,812101408071623900000
0xe1d8d6d31682d8a901833e60da15ee1a870b8370,812101408071623900000
0xb11d1f22d16e5639f56ae51bb8239d63aaf53ceb,812101408071623900000
0x6b788b7e6b33de136bf4b07dc4ee7fd4d8832d4f,812101408071623900000
0x6ba9da49d6e571e7431c67357b278f8549f657ce,812101408071623900000
0xa7323bacbfc8de0f335e303db4dfa273f3d58462,812101408071623900000
0x16e4485e79f4ea57b4e14d2d0ad7b7ae42d7606c,812101408071623900000
0x2e1fbd785192649ec9212af99253671b51eba00a,812101408071623900000
0xa6aac3e17ff95a68d3aa571795a2b958c323e4aa,812101408071623900000
0x2b995c90efcf8d9adddbf5a3127dc0ac950bf56a,812101408071623900000
0x842edf8e213823b38eeafd414968655f48785b53,812101408071623900000
0xa955d4ee192f65e3b77de1a10c46795ec7905714,812101408071623900000
0x0e22670c5c45a7b4b08bf365011090d0088e3fc9,812101408071623900000
0xb75f71de00919176b72a62aad464952b481ab60f,812101408071623900000
0x8cab29afd90fe7ef2fd4e4b5489a3cb3e6cbdabb,812101408071623900000
0x444d552443cb22945128bc45dab365702fdd8fc1,812101408071623900000
0xe56a136ea7493b4e54d4a5aebbe5c4b06633df07,812101408071623900000
0xd8ba08b64fbb3bf653a682d306db45361b5de064,812101408071623900000
0xc2657fd11e6d3aafbf0706dd954f0833c0616e1b,812101408071623900000
0xccf0f2913e47d515975ae89973713b9ae9bd868f,812101408071623900000
0x2bc7c718bf5033c2bc50d89c6fb944fbaf5969ea,812101408071623900000
0x1f5847afe47bac4ae6dfb6b52502ebfbeaea10da,812101408071623900000
0x607a5b4b9d32a89726554e499ac7d2011e248fa4,812101408071623800000
0xb119b32fa4cf3eb307f51fa29fa8cc2d661a70ee,812101408071623800000
0xfe41bfb6fc829ed87a2f9aeea0251c19d440f167,812101408071623800000
0xa8c880062ef5028809976e5c62385ee90640a199,812101408071623800000
0x7758d38f2d00b7e5af08c6d396b64d4b88798816,812101408071623800000
0xb3c7c3b1af9c327d9bcb901ea3e7423aad8762ae,812101408071623800000
0x50e077c8af49a645e87a8aa3295bb06229a61ab0,812101408071623800000
0x68db8f5113039a9b9a3a3436ffdd5ad891b5d947,812101408071623800000
0x2fe5e75f8a4fabb95749e649e18421ac8b676089,811771706633857900000
0x0fbe0dd11c7472784435fa55d26780b5f9df4d86,809801403761641700000
0x9da8a0d6202289565c750d06e291639a07f896eb,804735000044123300000
0x2af982f75832a769dc94997a2b21084629ff3337,804319443990907500000
0x2ec9a6ff6b8559e6ac0dc201f3c176d54e9ba629,803890545626692700000
0xd1c3b463983a2fecbc142021cad9cc9d7f0f359c,803877747069733600000
0x69014bee7505d340e3d4e57c7a27c60ddd98013f,802924678660414500000
0x5433c3f4d872afec05827f3edbb38b1b097296b7,802656228475206000000
0x7972d9748473dc2616e9f14afa40f68fe202c152,802444875478421900000
0x64eaf5c483df48f9fa5c40c89bf7685d53945999,801967000031516800000
0x0d11904a43ecf9b2610f964de114acc0ab97dfce,801739004626652200000
0xa6f0b1daddd98744a07b018cdb35dfa9a4485003,801554408070072800000
0x35de34a0b7bb2160dd973e9aefc77e614698e797,800723250774031500000
0x349ebd5af5e73ea5fb872983a882f7b818cb7c49,800705063659733700000
0x300e06a38be6582eca7d9a4ee5c82e2a81d600d7,800000000000000000000
0xdcaae75ceee4349093474dbd632cf4fb5724df3e,800000000000000000000
0xc06fc467b3338750b69c85a27f2524f4338569a9,800000000000000000000
0x41e0a11ea07b7f4e4eedb19ae339e863cec449d1,800000000000000000000
0x53911442c83128ab5482caf23f96a89cc40e068c,796573217128843000000
0x96e6067ac33c343317d9d6a8b9d77986a8ff4ade,795983763628465500000
0xdb4285af31627d9a869a7901c24f93e1705ecf3d,795903000000000000000
0x07e0bd6b8feaea91533a2b032df9de86bb1cb800,795859479910191400000
0xc8d3b2b147a314fcd0d0199f51325e6cf519fe69,795275220083751500000
0x20f04071a2e5693a672597fd80ef75200e030852,794434832783913000000
0x81444db87716d4a2f0ffb8d4418671d1ac5955af,793019883444112600000
0x6f6b410911091f91baa1b03e1c39cebfd61faf34,790669322682312800000
0x2049eb33639c135c25008cdd500dd3615b860c41,790516305249660400000
0x6e0f74ce1630529e766f6ce0d6b5d8d655a897bf,789010086541653500000
0x1748c3570f8eb9c2ffa5557a644e48fe87416e5b,786457573857255000000
0x973cb540d506e113de4626bd9873776814440fa8,786162718296048600000
0x1ae9381e77b3c6ba67c918e662b20532649c99f3,785848970881022300000
0xa853821efd6d0bfd2608eee9f9b7ed56f08cd38c,785372443619952900000
0xe7be9a4d1402214b73583e02980beb0d68a87179,783269000035300400000
0x9024d173b77f8d131e40f928cee7db17662325e2,782066325813146900000
0x4ef2ab73ef2214ebeba6f087a8dcf89731504301,781904591824760900000
0x2ca4a6ece5e93a51fdbea71078563b40537e3a69,780670158418070900000
0x05a4ea96fae16f34525cd4b0bb6d849bcc0adf4f,777879181878205000000
0x1229968a9fde90af6ab1f6060084b0fbeb3a9577,777700027201961800000
0x50787c14be3e43397bcf3d17ab17b9fde21ea488,776282375025989000000
0xf82ef1bdb66e07e726ee5db11418e676e8b266fb,775452676354708800000
0xd8929bed7822a323531e157af7d414acbb2c4261,774909272396362500000
0x80c6a8abe7ce3441234415fcb4acb0ca95ba8d57,773981777053055100000
0x0ffd75c474559181541595ae8e736588de3dbf0a,772152790965535600000
0xbec64adc32e453619a26999fe1f4f948a46eab32,771230207949901000000
0xe20d66467014624a98f2c406bd5c000849edb958,771199712337072500000
0x6ed55e0987e2f1a38d96bc21082e8d6fa2ab1e99,770735000000000000000
0x3f57f8b6354d58000a84a9bc974ff2e21fce1896,767914032487778100000
0x39f62e27a2a82ff2649382de1a2fdf33c38a7634,767668233002616800000
0x24b3678794a9e52a664a6ca474cc89ef1f889563,767436105627685800000
0x92e9ee4c3e800a7abf1d7bac0e6841c84444a761,764603104537000200000
0x945dd0eaca3ca61a60cf61ec7939466d673a75b0,764360000001229000000
0xcbfa183f107e2aa7dbfa78098d47724ab44db212,763983000044124700000
0xbb779ba109ded22a26959df17f8f98a0f7a8c70f,761953707256826800000
0x9cecc647ef6eda31aee29a24e021f145dc998f4d,761950000042024700000
0xda784b69840aac9e3ff124c707645d6fd02de5a0,761336000033534400000
0xb097328c94cda1564481797283ec003fdb99e9b3,759204904102372700000
0x3dd098d7a7ccf24f97c08b4c44e20d44db5be386,758908693342933700000
0x003d0d885d4e4dcda9ddb801064a845c33fe7643,758647242853236200000
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,758413821683450000000
0x901176849c23361a76fb285a7956e76f9804619a,756867000033094100000
0xcacd3b1b0f0960467242df5500a50cb49cc7cc90,756285328572284900000
0x23a8e0f3fede71fa91e1f82f6ae06e285371d62b,755570000044124300000
0xe530a217789a2c0dd3e1d2e1d5287696896a20ec,751924056977689000000
0xbbc1d62b1eb81547fa7ff53c0da44ea9e1a94eef,748753148956775000000
0x04da469d237e85ec55a4085874e1737fb53548fd,745211602524397400000
0xbb68a59b9270dbcb8af18d6577a8b53b99ebe9cd,745162700502000000000
0xad81512cbd22f4c85185ea45abf453498b430f03,744077408061897700000
0x2540fe076a5b5f3209b6e9a75d2ba32f0aaac15c,741854868773428700000
0x48a0d8e025b3c1c25b6175a45d1d2049032bba33,740689812427846200000
0x93d714b7a636be293206a945197603d0e179c782,738809108309898500000
0x914e0994b5bd6c656311fe5250c6c4711aecca8f,738085682160020700000
0xeac95108560b03f3c20bdf1dbc9c55394a92b3fa,735644721949764900000
0xce8a1d56f5e1aa22035ce3462f08d219c5e02f26,735594034138007700000
0x7de5d172863e4a65c0440373443aa651be6418dd,735411652457224700000
0x1a72999d40179c4b81a7be109b86d9d5c107fa38,734471667329675600000
0xbf594b3adb0b43681d1d476d86f5b1fcb6abb83a,733901783241732300000
0xc2546de373e54a80449e0092c30f424789801a39,732427263687775400000
0xf74151787031d1f691d6cc234ce55b5d7faa9e5d,731845408060363100000
0x842923983b3fa83538b21759d4be1343d854220a,730891767264461800000
0x91c172422e5bbcaf31eadc1327a5ba734c3ff5d1,730592169954578500000
0x29ad08bceaa6f5c6bf6b5a23433334170ad7b2d1,728865415469438100000
0x232b4a2c4efd2d8a9acaafb8b03694a06251f150,728425242184878900000
0x73549461c538a43f008bb49cb89d6b3ffa14dbb9,728090000031895100000
0x1684acd342b1f983329e39b903e5e70dea272234,727455091110959000000
0x767dece2e874be71a8257a260a1a9a425f785064,727227897299300900000
0xe434d4ce0e7a55a44eac21d71bdd9409b9ab613c,726901000088900600000
0x44f6ab088f09bc1d15a0403b6d4c5d9842d96b0d,726692000016607300000
0x14e8ba8e21c280c7cdc15542ae7102b55555ffe8,724615256016439200000
0x4c3d50688581f7f8669923793244d91c86a1a738,724483755147168600000
0xffbf9ae049966462d66126278d0596543df944cb,723880218303373300000
0x7fafd7162fe7dd3c917fd2363ec6ba2e1a1fd2e9,722760216744517400000
0xd3fde26a1dab40f78227a20eb26c0789f25c8a73,722645247899049800000
0xf190c1e8c8c2e658c719c8d92ba5cf539ee08ebd,722565000000000000000
0xbc2ea8bbbd12fd4e531d2829ab7bb78fce512472,719495472923000000000
0x4e35ddd0485841cb12fcce662f34bc756af87bb4,718466639679670100000
0xfb9714764cfe3972b9ba042416363a971aca2544,716951989584237300000
0x410c22af8a4ab082c38927c3c0795352219e42b4,714218068299570800000
0xe97da22a871d01072b9082f593badc1bdb92bf3e,714051336949564500000
0xc9df2e8b0d31c0a438d51f0649d4b094396f3e6d,712862467005272500000
0x0f3f730680a2d7de34b6447581ee35f29d7d3fe9,711902747162889700000
0x7556268be25f9a02f423285cfb69ee6ee9350c7c,711838282944158100000
0x1d6f98437bf470d42623363aa9ee179ef0adacbe,709287470842621900000
0x1a03d42bb1ff68fad07e41692089f33de84bde8e,708514781007884900000
0x7e3ad73618080e242255114d2cde009e3345879e,707541610318200500000
0x243a01797aa7e527f44588098ac219d2d7d846bb,704103805895995900000
0xcb6309f7f28c8f3dbe96aef4e9cc14092ba5fcf6,703513142893871000000
0x137bb245897a8b25e1be99d6c29fe260e43f0c70,703038218644313300000
0x72af8296d1272deffe909926d1db18ee418542a8,702684459371037000000
0x5405be1a3761bbfccb9a49a2c25c1394d312942a,700843600165811800000
0x987334a0dc717ef259c8c93b281315c52326bdd8,700294617692084400000
0x7917db56b616f1c4cf663f4510bad7151c28f588,700000000000000000000
0xa0b1cecd7070f8ffcad4c03f2aa0fa5cba29ccf0,699765027961290800000
0x52fae5db0ad175d90ffbfa67af04b52bc86d10fa,699375883398067100000
0x20fa4357e4b674283e0843e1c0ddb29f407c6588,696908462142868400000
0xcfc30f309c4fc98a6fbe9b3bb42e125d29aefe37,696871000060681800000
0xd1b9c551bd7cab51d38afac8116eee926046b0b2,696409870852317300000
0x2e749901f4015dcb075f2e25639846109736faff,695268221496548700000
0x3265f7071cf3e504a15b5765eaeb1e4945fc2a47,694307000000000000000
0x6fc315f37a1b1d679cd19dac72f1a05ccedc6897,693554436133713100000
0xf5f558879d2b1f939fff1ba440503306e4e55352,692911334099223400000
0xe2ee363b37d5f30c4ea207c72e1d6a036a606721,692893570679911600000
0x5919e780f598f74604339b5c825e05960664507e,691220936059503400000
0x930e5e647adec6d24b60c053e4ea318c58510f6e,690849777820951100000
0x6b15af6f3d8ab0d072a98efb5b481b9bb71529f5,689985000031285300000
0xc1df5d4cef3ad7e53c3adabb14757b3144e53e8a,689662709554076700000
0xcd135880ca679b3af0e60062637a978c208c032a,689095429289438500000
0x01b7abfad3d35132de22b1f73fc80ead69ddfb92,687267001061432000000
0x838ffdd37e1f656fce51e10d5556f46e90c0feaf,686972611843980600000
0xa84281efda98e7a452ebfe2ee169caa58b668c8f,686457174627402400000
0xdf204d04bf73339ddccc10c37251c2f78f68004c,684644137017598400000
0x9755a128e3c6ad748478eead1d42fca797a0c81d,683528228455777400000
0xeeddef73be6337e17b20444ef98a926d9536943c,683151000084244600000
0xd5da51d467e2421c625ac8b9874f84d3588fb2b0,682439821577207900000
0x20374928f7362da653954fa30dd9e937b3f711fd,682164982780165000000
0xa3d1dfb8b5df11654e2968b953bbea3b94929cb4,681509000006029500000
0x933f85958cfac504ad9087d3cc022626f1ca18f5,680708000031516300000
0x6d5b316a013cf10b7038684a33dae74cc8a9574f,678932077741597500000
0x14a1692207ffea44b95a9499d281c44536f0ac24,678506076445312700000
0x819713204b6c4074c6db94398bb0270dc0a42c16,677355633505199600000
0x3f18bc31144093fea88db3fd543c98ce83f307fb,673176000002968400000
0x1bdc5c1980e96d55e9f44fac4374b544c1dd48f5,673051705396119400000
0xbf6297d58170493e7136f7a904179309317ab434,671755001564503400000
0x80fcb04a530fc21db99ec649d486d70d2a8d8911,670116000033618400000
0x8eb7c18f8e64ed967b4f2aa528b98aaa552d234e,669644333030796100000
0x1097bef9853fb099a6b965362c09af0820c5f2d3,668082156784158300000
0x2c350214442cf172aa7f1eecf591c6e3af088d0b,665923054618732100000
0x3a08f4821d9287740856519bd93d97ff77ba5b9e,663680000001562100000
0x15d7d0f646a6cb32bef4054510f6c20bd8436e85,663405650807308700000
0x3fd9646398db41b0a63ff3ebc01ba1bacea76d58,662556804218700300000
0xd7f4714d2981b1e04f23f3392c7ee9b5f41e3834,662122886061053700000
0xa8feb6d2597101e16b16ad0625cb3412f3e2f3ea,661777715815742400000
0x38f6953b6cde52dc9db5cc1a27b0aea06c77bb32,661012268817289300000
0x7989ed81cc9934c7c8f05871584276bd2f99624a,659858398439565000000
0xe1d3d1c1089803d791fde476b51e87ef8005e582,658736956532078300000
0xff3156f6daf250da3a76a19617d2268311333c98,658383310000000000000
0x259e73a487b350841eda2015a59a9df323f3abf1,658193811257662400000
0x3697595aee5267aadd0fd8fa77084117c26bc253,657765000033094200000
0x0695f20706887a6823111c6eb659f67303593355,656851387358000000000
0x61b329a54aac7864ea24226bac98d276c5266b59,656749434689721400000
0xf4087879a405bf90f7b44c27b20d98d7e6286fc8,652910000082820200000
0xbb31c71fa21d32feb90b98c04de8de7f8e849776,652611150302875000000
0x99770f5cdee80c739ad8251be6605654a8c9083c,649681126457299300000
0x52b67b63a3f3a78ac699f33a0361379ebba75d25,649681126457299200000
0x4cd9c4f5fef9a2a9582e2f555955ca3fdd7d972a,649681126457299200000
0xafd0895546e07ad1bb11bf31c0c9794f921c0c17,649681126457299100000
0x0999a13d74291eab3a3f7c1b57434004cd6a464a,649276699389132600000
0x01177d880b8e51fc867151315907580b0b660c20,648057333641156800000
0xb6c36567665586f52f9ef46c76b18b3d4883479c,647555728147157600000
0x9ef76b18d754f17f2fa3ba9e5d13a0e31b70e9a1,647316000078701900000
0x03750fbb781ba9d094d71c729cba9b1793fcd8ca,646104051080685600000
0x98bf53ab77b0d7a9ac46ddbb61839cdc34e130a9,646074519739021100000
0x121c47841d84f9df603dce8cb2f4102c4a5eee54,644372886524792600000
0x1b268b33e4ba3760a18e7cb42299546fad157021,644369843176627200000
0x30254ddc999795a4d5a5074d68f92aa7981bbe47,642954318841503000000
0x4a1449ab41260ba627ed2fdc6824ba48c4b744a3,642742182677881700000
0x86512f96673c2e244cd706ead5d252cbe1e9dc0a,639803000000013300000
0xb6569046fe02cdece7a275cb17186211e1b3af74,639463333590000000000
0x40eeed4c2c68842dc853cedfc64893ce6fe85c90,638572177486879200000
0x74c8838117f8be365f762066664dffb04ddee2d2,638519434660268200000
0xa4e1a08b200622acdae050b95851322de8556b67,637123000000000000000
0x6ce80491062de29845baff76233e79e721f8075c,636991902217819800000
0xdea6fb18f4a9d5897e928ee194a75bb47d30611e,635401914777685000000
0xdee908930fc6bb91547f64868d61e98881d53b7b,635000000000000000000
0x69e0af70893f565a598636baca2ae332b8dd3303,634593000000077600000
0x42f3ff62b8ce69c09093da6e95fae95157c6d407,634299000071870200000
0x83bf90fe39b7b8578a1809673c092c5c07d5e98b,633231808941019300000
0x9afedc48c7743050e0922b615c85e2de088c1aed,631934249066557900000
0xb121e739a51933448e0a2cffed3df585e4543f6f,630387000000000000000
0xdcd98504b53badaa5361670f6755cdf251de0d86,630015859881177700000
0x2eca7d6cf4c65d348157868e852203217bdeecfa,628272705450699800000
0xc4da4a536b6c15a19085a80e9fdc2d35ed1e143a,628110708448899100000
0x062a5435f098fff41dbfae0fac04fc106220ef3a,625353724429300000000
0xd6538c60c61df1cc469d7a5c58a9fac37826b7f7,624497923630071300000
0x7d96a04c03c1e9834232ea4c0014f413b08925db,624245150066000400000
0xb1c19270ec8eb9b00973b6310878d0bc96fab3d2,623945761960865200000
0x644a39e30f596397fdf2699ec9befed792fcbec2,623744000028129200000
0x24d05f2f74c8001448f9f4a3339ee872678dd4a0,623107316834246600000
0x8c074a65e173900dacc0652d880ec34ec207cff5,622529000026475300000
0x61e3d73488f813641be772f158900aa9d7aac068,622476096786900700000
0x388af9327b835b78fec6c88b661451c1ac8983e8,621494241907952900000
0x6605ddfd66a766c4f3e7735de67784f25f8e40c4,619364061124336200000
0x6071dc78c33cc1089b661ac926d5af95a7747fdf,617673596864198900000
0x02c1c82d051a2e1be62035045bd6df6b0ec23b7d,617184963939115000000
0x259720ce5a98dd93f8da91e6908e65832fe5c22b,616936868455968900000
0xae346dcda82f41d5835af367701478be8fbce996,614817458063439300000
0x53321add1b4c3ac7904c226db7a7a557843dc1b0,614292816791972600000
0xe7148024f48e1d2ff43158666749b92552315731,610211186633699200000
0x287ceffa330ddcd4b36aa2e3ab1011d6b0fe5399,610173000000000000000
0x7e186cd1132dd2fc95a517ff3f6de0427f6fa187,609076306053718600000
0xa8248a6e0d950804d072ce12e47149fa39b8dc11,609076306053717900000
0xf5594fc1abaf623f00221b39d5ae2eca6ca89eba,608297945194682800000
0x1e07f6b5d8da5b5bd629d15544cb526782f92245,608092000023875400000
0x77b42f4694541bb538c554d378732dfb477b572e,608066766270633600000
0xd96d3946816b317346e9ba169f88e0472ea5f09f,607145858533490200000
0x4f461dbfd8968d61ab822a29bc5410c049ebda3a,607130997708183100000
0x007d538cac59f5b96139d104d6a1e4419a6bf2ce,606881837174516900000
0xfdec300375196264d3a235362cd31c8b711a7934,606068282624476700000
0xf51e815a5ade1be7179edffbd5a6793e406ab7d5,605042157272778900000
0x1651c3dcc54d4dc860ae855ed372a2cb5e1aad82,605020758749757800000
0x387d5b26ce2be1ec31d0af0419ef68ce00d58cdd,604837116976385600000
0xbed7586888ca0749341344f2ce444bae35d4dc6f,604656000044125600000
0x683ad70ef67e943bb305be71a95b4e3068d086c7,603588840158077300000
0x98e50b89a8dbbe2cbb68835660c636b016459dc9,602751000031990900000
0xa01e716c15553d52077fcd8f9199e34d8da101a5,602683767758079300000
0xe77177849230b21c2ee789534e031c4ceb0b0891,602100760033246800000
0x35d9210cb1c9b0b5b95b700e4e680a14d6c3a706,601415022054479700000
0xb172ec1cd9778b0e789b63a7f55c73835bc8856a,600800801380159400000
0x55390c4a7cae82be8364ae7b2af23e196fb7117b,600610122399247700000
0xe2cf50b93280c8c32f7ce6a4c3d0d61044e364c1,600000000000000000000
0xe3d60c92d81ea9c635e87a9801a31fedb38b25a6,599907534528924200000
0xc5c15b678e08a7d361d29d8f32a120fca98369fc,599835392221455900000
0x0ca87def88161442f874acb8acb7e5d5e0fc5916,599638000026475300000
0x90da718b3dd85cc9d5ce22effc11e67852072023,598234803569571600000
0xc4d47ddf26e5239f2831f5e1e9203665747a365f,597283000042023000000
0xa7847f18882a32401e3f041b39c5bf5c93cf6011,596176866847033300000
0x7005c9ef926ca791b565711e933299650ce78139,596071349437436400000
0x05065c2bc046fbbc10b00aa904e50eb254ae2a19,595543281207813900000
0x8b99bddd190a387057e4207daec682b6cdba5509,595476284404802600000
0x5f8cd018b164e7f301e12b75d0cb6c32c8ef431d,594832411159427700000
0x7431bbec239c189e57fed6f548b396003e047947,594597945626286400000
0x0c010bf243d4ec4ced27efd9ae220275cd05bd4f,594210000000000000000
0xced5f8c5d00f34f857c502ef380ced9508b761ac,594125347974893800000
0x7fd97cc34e63dc31562d028c40b2fc0b784fac32,593591935648582000000
0x5f45d70950d6bf68ea308132384bc42cde30684a,3998043618313036000000
0x3eaf8bea59069be3c9626c9f8352f6f054d8925a,592531000028575800000
0xeb92168d2c4e3c4fba68f7f1a3164c4177f543a8,590682000025592700000
0xa595da140e6b5934197ef8d71a080b42bd55aad2,589842000045465500000
0x30196c453b5a5978efc22b925822dd73b1c3b62a,589186855304668000000
0x123094512e25164dce053f991fe8772224a49df2,588778276650474500000
0xc17d8114fabcf0c38f1877e4aa46e4041a23604a,588008241045497500000
0x367bfa8121f7e4a59d5878be3e1cc4634f3d705d,587301303097506600000
0xc56f76d00a53ddef0d4d2e0ce45e9ded9f0775a7,586168568499383200000
0x0d16f15fdaa20fe147632e36d8f676fb245c9650,585507877984898600000
0x5f5f7dc75224600e533754bfd23c6ca40f481755,585419457112095400000
0x42bf54d3635bb37fa6925ef5c9d7240be03bb2bd,585333385289405200000
0xe1d214e559e79075526aee10b248be5409bbc405,583896371531654700000
0xae19220b602cd5ac34a2cc180c761cff6d0ad85b,582754804978431900000
0x6e1fe04458ab71b2a9313e4bcc8055b55d41dac6,582269000083778800000
0x83e3e81ad90054133da6ae1bc76811fbfb355eef,580037830244078200000
0x02fc5afb54a56ec7b99d5843811dc9365b70826f,578324000000000000000
0x3e5a0b09f5ec339be64bfbc74b5898d929992c53,578184252646102600000
0x56214c9ec1f4f2efb41373583c42e3490ee97628,577603408050641400000
0xd6bcb682ca6109f113b165106ae98f8b863087df,577166812059705800000
0xec6c86fd8d96d47f1b56f9bf4787f4b17f0cb012,576820863137819500000
0x3e9b42ebf27a1f972f9cb04389454998754c0c03,576333551123651000000
0x858f7e46ca18170e17fa02f49a4836f355bbbed8,575345223447250000000
0x52524f7f5f2b75ef38e676498a4fedb3dc089212,574770055255914700000
0xe6756e1a69c367be2edcfd40685bf9fb64180d91,574146000023734300000
0xafe9e1431c0286a5b4ddd31f4ebaf9cfd71049e7,571922428393007800000
0xf94d721f460a5040b02c250318f46524f4a834bf,571910953537715500000
0xca1452f55e577f41d4684e13d197922c59f1e5fb,569652354054359500000
0x4f6f7615541636b85e7a8fa1ea3a27d71abbc6e1,569098833072670200000
0xd53a65e91ecac4b24741ac531f88436ae22a7c54,569059909641635600000
0x6b9102a01b83da840a055a5cb3942e42f3624b78,567545730199464800000
0x6dfd2ae1c69e13a654f3c0fa0ff9a4ecba121676,566867000022062700000
0x6d47b8724bb9020486b71eb953ccd86cff5d0a02,566436783419304800000
0xb4ac2e18302ea5bb4dd4cd8d948983bc518775c4,566273672809054100000
0x5f5edc83ae8e471e9682b0648a6390d39ea674d2,563000000000000000000
0x2b9a446cf1f9ca8475547228de2bf452a3db15b3,562491000034197700000
0xc347dd692c167282ee3fce51f303a3709b946b88,559324000000000000000
0xd11825742aa1d10e2cf15422e93bf68f1629e853,559134319796676000000
0xaf6a58f333ddf8937a7215e1f5a63923bca89d69,559109900998693800000
0xfe57dd6be7cfe9b0012aca2fcf84996c95e6a9d8,558391000025398300000
0xb46d0e52e8cc8ad97f642fff3b4715225b35e480,557814363942822100000
0x1879f97892079a75cf36adaa2df90efb47c06e9b,556718000021913900000
0x00451801e4b276eedae3d6ad5ffbe69a4c78b5be,556416000021011700000
0x63cda20a48094583fed3d12a0188b9abd3959413,556143154277902900000
0xb5d7bd06bdc5b8b99c37a6fffda82a0ab57999db,555189732957289800000
